"Plot Title: 20181755"
"#","Date","Time, GMT-07:00","Temp, °F (LGR S/N: 20181755, SEN S/N: 20181755)","Coupler Attached (LGR S/N: 20181755)","Host Connected (LGR S/N: 20181755)","Stopped (LGR S/N: 20181755)","End Of File (LGR S/N: 20181755)"
1,08/08/18,12:00:00 AM,72.028,,,,
2,08/08/18,12:30:00 AM,72.891,,,,
3,08/08/18,01:00:00 AM,72.028,,,,
4,08/08/18,01:30:00 AM,72.891,,,,
5,08/08/18,02:00:00 AM,71.339,,,,
6,08/08/18,02:30:00 AM,73.926,,,,
7,08/08/18,03:00:00 AM,74.271,,,,
8,08/08/18,03:30:00 AM,74.098,,,,
9,08/08/18,04:00:00 AM,73.407,,,,
10,08/08/18,04:30:00 AM,73.062,,,,
11,08/08/18,05:00:00 AM,73.580,,,,
12,08/08/18,05:30:00 AM,74.098,,,,
13,08/08/18,06:00:00 AM,74.619,,,,
14,08/08/18,06:30:00 AM,74.964,,,,
15,08/08/18,07:00:00 AM,75.139,,,,
16,08/08/18,07:30:00 AM,75.312,,,,
17,08/08/18,08:00:00 AM,75.312,,,,
18,08/08/18,08:30:00 AM,75.484,,,,
19,08/08/18,09:00:00 AM,75.659,,,,
20,08/08/18,09:30:00 AM,75.832,,,,
21,08/08/18,10:00:00 AM,75.832,,,,
22,08/08/18,10:30:00 AM,76.006,,,,
23,08/08/18,11:00:00 AM,76.181,,,,
24,08/08/18,11:30:00 AM,76.181,,,,
25,08/08/18,12:00:00 PM,73.926,,,,
26,08/08/18,12:30:00 PM,71.339,,,,
27,08/08/18,01:00:00 PM,68.248,,,,
28,08/08/18,01:30:00 PM,68.592,,,,
29,08/08/18,02:00:00 PM,68.763,,,,
30,08/08/18,02:30:00 PM,68.592,,,,
31,08/08/18,03:00:00 PM,69.107,,,,
32,08/08/18,03:30:00 PM,69.964,,,,
33,08/08/18,04:00:00 PM,68.592,,,,
34,08/08/18,04:30:00 PM,67.564,,,,
35,08/08/18,05:00:00 PM,68.421,,,,
36,08/08/18,05:30:00 PM,68.248,,,,
37,08/08/18,06:00:00 PM,69.793,,,,
38,08/08/18,06:30:00 PM,68.934,,,,
39,08/08/18,07:00:00 PM,70.824,,,,
40,08/08/18,07:30:00 PM,69.622,,,,
41,08/08/18,08:00:00 PM,71.683,,,,
42,08/08/18,08:30:00 PM,72.891,,,,
43,08/08/18,09:00:00 PM,74.446,,,,
44,08/08/18,09:30:00 PM,74.791,,,,
45,08/08/18,10:00:00 PM,75.312,,,,
46,08/08/18,10:30:00 PM,75.832,,,,
47,08/08/18,11:00:00 PM,75.312,,,,
48,08/08/18,11:30:00 PM,76.006,,,,
49,08/09/18,12:00:00 AM,76.006,,,,
50,08/09/18,12:30:00 AM,76.354,,,,
51,08/09/18,01:00:00 AM,76.354,,,,
52,08/09/18,01:30:00 AM,76.354,,,,
53,08/09/18,02:00:00 AM,76.354,,,,
54,08/09/18,02:30:00 AM,76.528,,,,
55,08/09/18,03:00:00 AM,76.528,,,,
56,08/09/18,03:30:00 AM,76.528,,,,
57,08/09/18,04:00:00 AM,76.006,,,,
58,08/09/18,04:30:00 AM,76.006,,,,
59,08/09/18,05:00:00 AM,75.659,,,,
60,08/09/18,05:30:00 AM,75.659,,,,
61,08/09/18,06:00:00 AM,75.659,,,,
62,08/09/18,06:30:00 AM,71.856,,,,
63,08/09/18,07:00:00 AM,70.995,,,,
64,08/09/18,07:30:00 AM,72.372,,,,
65,08/09/18,08:00:00 AM,74.098,,,,
66,08/09/18,08:30:00 AM,75.139,,,,
67,08/09/18,09:00:00 AM,76.006,,,,
68,08/09/18,09:30:00 AM,76.354,,,,
69,08/09/18,10:00:00 AM,75.832,,,,
70,08/09/18,10:30:00 AM,76.181,,,,
71,08/09/18,11:00:00 AM,76.354,,,,
72,08/09/18,11:30:00 AM,76.703,,,,
73,08/09/18,12:00:00 PM,76.876,,,,
74,08/09/18,12:30:00 PM,76.876,,,,
75,08/09/18,01:00:00 PM,77.050,,,,
76,08/09/18,01:30:00 PM,72.372,,,,
77,08/09/18,02:00:00 PM,73.062,,,,
78,08/09/18,02:30:00 PM,76.528,,,,
79,08/09/18,03:00:00 PM,73.926,,,,
80,08/09/18,03:30:00 PM,72.545,,,,
81,08/09/18,04:00:00 PM,71.683,,,,
82,08/09/18,04:30:00 PM,70.651,,,,
83,08/09/18,05:00:00 PM,70.824,,,,
84,08/09/18,05:30:00 PM,68.592,,,,
85,08/09/18,06:00:00 PM,69.449,,,,
86,08/09/18,06:30:00 PM,69.278,,,,
87,08/09/18,07:00:00 PM,70.824,,,,
88,08/09/18,07:30:00 PM,71.512,,,,
89,08/09/18,08:00:00 PM,73.407,,,,
90,08/09/18,08:30:00 PM,74.098,,,,
91,08/09/18,09:00:00 PM,73.234,,,,
92,08/09/18,09:30:00 PM,73.234,,,,
93,08/09/18,10:00:00 PM,74.098,,,,
94,08/09/18,10:30:00 PM,74.619,,,,
95,08/09/18,11:00:00 PM,75.312,,,,
96,08/09/18,11:30:00 PM,75.312,,,,
97,08/10/18,12:00:00 AM,75.484,,,,
98,08/10/18,12:30:00 AM,75.659,,,,
99,08/10/18,01:00:00 AM,75.659,,,,
100,08/10/18,01:30:00 AM,75.659,,,,
101,08/10/18,02:00:00 AM,75.659,,,,
102,08/10/18,02:30:00 AM,71.512,,,,
103,08/10/18,03:00:00 AM,70.137,,,,
104,08/10/18,03:30:00 AM,74.271,,,,
105,08/10/18,04:00:00 AM,67.906,,,,
106,08/10/18,04:30:00 AM,70.824,,,,
107,08/10/18,05:00:00 AM,66.879,,,,
108,08/10/18,05:30:00 AM,70.651,,,,
109,08/10/18,06:00:00 AM,70.995,,,,
110,08/10/18,06:30:00 AM,71.168,,,,
111,08/10/18,07:00:00 AM,68.248,,,,
112,08/10/18,07:30:00 AM,70.137,,,,
113,08/10/18,08:00:00 AM,70.824,,,,
114,08/10/18,08:30:00 AM,73.062,,,,
115,08/10/18,09:00:00 AM,71.512,,,,
116,08/10/18,09:30:00 AM,69.622,,,,
117,08/10/18,10:00:00 AM,69.964,,,,
118,08/10/18,10:30:00 AM,73.580,,,,
119,08/10/18,11:00:00 AM,75.312,,,,
120,08/10/18,11:30:00 AM,71.856,,,,
121,08/10/18,12:00:00 PM,72.718,,,,
122,08/10/18,12:30:00 PM,73.580,,,,
123,08/10/18,01:00:00 PM,74.964,,,,
124,08/10/18,01:30:00 PM,73.062,,,,
125,08/10/18,02:00:00 PM,70.308,,,,
126,08/10/18,02:30:00 PM,68.592,,,,
127,08/10/18,03:00:00 PM,71.168,,,,
128,08/10/18,03:30:00 PM,72.545,,,,
129,08/10/18,04:00:00 PM,71.512,,,,
130,08/10/18,04:30:00 PM,72.372,,,,
131,08/10/18,05:00:00 PM,71.856,,,,
132,08/10/18,05:30:00 PM,71.856,,,,
133,08/10/18,06:00:00 PM,71.856,,,,
134,08/10/18,06:30:00 PM,72.718,,,,
135,08/10/18,07:00:00 PM,72.199,,,,
136,08/10/18,07:30:00 PM,70.480,,,,
137,08/10/18,08:00:00 PM,70.308,,,,
138,08/10/18,08:30:00 PM,69.622,,,,
139,08/10/18,09:00:00 PM,70.137,,,,
140,08/10/18,09:30:00 PM,71.856,,,,
141,08/10/18,10:00:00 PM,73.062,,,,
142,08/10/18,10:30:00 PM,73.407,,,,
143,08/10/18,11:00:00 PM,73.580,,,,
144,08/10/18,11:30:00 PM,71.339,,,,
145,08/11/18,12:00:00 AM,73.926,,,,
146,08/11/18,12:30:00 AM,74.098,,,,
147,08/11/18,01:00:00 AM,74.271,,,,
148,08/11/18,01:30:00 AM,74.446,,,,
149,08/11/18,02:00:00 AM,74.619,,,,
150,08/11/18,02:30:00 AM,74.619,,,,
151,08/11/18,03:00:00 AM,73.062,,,,
152,08/11/18,03:30:00 AM,74.791,,,,
153,08/11/18,04:00:00 AM,68.077,,,,
154,08/11/18,04:30:00 AM,69.278,,,,
155,08/11/18,05:00:00 AM,70.651,,,,
156,08/11/18,05:30:00 AM,68.592,,,,
157,08/11/18,06:00:00 AM,70.824,,,,
158,08/11/18,06:30:00 AM,70.995,,,,
159,08/11/18,07:00:00 AM,72.372,,,,
160,08/11/18,07:30:00 AM,65.851,,,,
161,08/11/18,08:00:00 AM,68.421,,,,
162,08/11/18,08:30:00 AM,69.107,,,,
163,08/11/18,09:00:00 AM,69.622,,,,
164,08/11/18,09:30:00 AM,69.793,,,,
165,08/11/18,10:00:00 AM,70.137,,,,
166,08/11/18,10:30:00 AM,73.407,,,,
167,08/11/18,11:00:00 AM,73.580,,,,
168,08/11/18,11:30:00 AM,70.480,,,,
169,08/11/18,12:00:00 PM,70.137,,,,
170,08/11/18,12:30:00 PM,70.824,,,,
171,08/11/18,01:00:00 PM,74.271,,,,
172,08/11/18,01:30:00 PM,75.139,,,,
173,08/11/18,02:00:00 PM,71.168,,,,
174,08/11/18,02:30:00 PM,73.580,,,,
175,08/11/18,03:00:00 PM,74.271,,,,
176,08/11/18,03:30:00 PM,72.891,,,,
177,08/11/18,04:00:00 PM,72.372,,,,
178,08/11/18,04:30:00 PM,69.964,,,,
179,08/11/18,05:00:00 PM,73.407,,,,
180,08/11/18,05:30:00 PM,70.480,,,,
181,08/11/18,06:00:00 PM,71.683,,,,
182,08/11/18,06:30:00 PM,71.512,,,,
183,08/11/18,07:00:00 PM,70.480,,,,
184,08/11/18,07:30:00 PM,70.308,,,,
185,08/11/18,08:00:00 PM,70.480,,,,
186,08/11/18,08:30:00 PM,69.449,,,,
187,08/11/18,09:00:00 PM,70.137,,,,
188,08/11/18,09:30:00 PM,71.339,,,,
189,08/11/18,10:00:00 PM,71.683,,,,
190,08/11/18,10:30:00 PM,73.580,,,,
191,08/11/18,11:00:00 PM,73.926,,,,
192,08/11/18,11:30:00 PM,74.098,,,,
193,08/12/18,12:00:00 AM,74.446,,,,
194,08/12/18,12:30:00 AM,74.619,,,,
195,08/12/18,01:00:00 AM,74.619,,,,
196,08/12/18,01:30:00 AM,74.619,,,,
197,08/12/18,02:00:00 AM,74.446,,,,
198,08/12/18,02:30:00 AM,74.098,,,,
199,08/12/18,03:00:00 AM,74.098,,,,
200,08/12/18,03:30:00 AM,74.098,,,,
201,08/12/18,04:00:00 AM,74.098,,,,
202,08/12/18,04:30:00 AM,73.753,,,,
203,08/12/18,05:00:00 AM,73.580,,,,
204,08/12/18,05:30:00 AM,69.278,,,,
205,08/12/18,06:00:00 AM,70.137,,,,
206,08/12/18,06:30:00 AM,71.512,,,,
207,08/12/18,07:00:00 AM,72.199,,,,
208,08/12/18,07:30:00 AM,70.480,,,,
209,08/12/18,08:00:00 AM,71.339,,,,
210,08/12/18,08:30:00 AM,72.199,,,,
211,08/12/18,09:00:00 AM,69.449,,,,
212,08/12/18,09:30:00 AM,70.651,,,,
213,08/12/18,10:00:00 AM,71.339,,,,
214,08/12/18,10:30:00 AM,70.651,,,,
215,08/12/18,11:00:00 AM,73.062,,,,
216,08/12/18,11:30:00 AM,72.891,,,,
217,08/12/18,12:00:00 PM,73.062,,,,
218,08/12/18,12:30:00 PM,73.580,,,,
219,08/12/18,01:00:00 PM,70.308,,,,
220,08/12/18,01:30:00 PM,69.964,,,,
221,08/12/18,02:00:00 PM,70.651,,,,
222,08/12/18,02:30:00 PM,72.372,,,,
223,08/12/18,03:00:00 PM,72.545,,,,
224,08/12/18,03:30:00 PM,72.028,,,,
225,08/12/18,04:00:00 PM,72.199,,,,
226,08/12/18,04:30:00 PM,73.580,,,,
227,08/12/18,05:00:00 PM,74.619,,,,
228,08/12/18,05:30:00 PM,74.964,,,,
229,08/12/18,06:00:00 PM,70.651,,,,
230,08/12/18,06:30:00 PM,64.481,,,,
231,08/12/18,07:00:00 PM,64.825,,,,
232,08/12/18,07:30:00 PM,65.680,,,,
233,08/12/18,08:00:00 PM,62.425,,,,
234,08/12/18,08:30:00 PM,61.398,,,,
235,08/12/18,09:00:00 PM,61.569,,,,
236,08/12/18,09:30:00 PM,63.797,,,,
237,08/12/18,10:00:00 PM,68.592,,,,
238,08/12/18,10:30:00 PM,66.879,,,,
239,08/12/18,11:00:00 PM,69.449,,,,
240,08/12/18,11:30:00 PM,72.199,,,,
241,08/13/18,12:00:00 AM,72.372,,,,
242,08/13/18,12:30:00 AM,72.545,,,,
243,08/13/18,01:00:00 AM,72.891,,,,
244,08/13/18,01:30:00 AM,72.891,,,,
245,08/13/18,02:00:00 AM,73.062,,,,
246,08/13/18,02:30:00 AM,72.891,,,,
247,08/13/18,03:00:00 AM,73.753,,,,
248,08/13/18,03:30:00 AM,73.926,,,,
249,08/13/18,04:00:00 AM,73.926,,,,
250,08/13/18,04:30:00 AM,73.926,,,,
251,08/13/18,05:00:00 AM,73.926,,,,
252,08/13/18,05:30:00 AM,73.580,,,,
253,08/13/18,06:00:00 AM,73.580,,,,
254,08/13/18,06:30:00 AM,73.580,,,,
255,08/13/18,07:00:00 AM,73.580,,,,
256,08/13/18,07:30:00 AM,73.753,,,,
257,08/13/18,08:00:00 AM,70.824,,,,
258,08/13/18,08:30:00 AM,72.545,,,,
259,08/13/18,09:00:00 AM,71.856,,,,
260,08/13/18,09:30:00 AM,68.421,,,,
261,08/13/18,10:00:00 AM,72.372,,,,
262,08/13/18,10:30:00 AM,72.891,,,,
263,08/13/18,11:00:00 AM,73.580,,,,
264,08/13/18,11:30:00 AM,73.407,,,,
265,08/13/18,12:00:00 PM,73.580,,,,
266,08/13/18,12:30:00 PM,72.199,,,,
267,08/13/18,01:00:00 PM,73.407,,,,
268,08/13/18,01:30:00 PM,68.763,,,,
269,08/13/18,02:00:00 PM,68.248,,,,
270,08/13/18,02:30:00 PM,72.199,,,,
271,08/13/18,03:00:00 PM,71.512,,,,
272,08/13/18,03:30:00 PM,73.926,,,,
273,08/13/18,04:00:00 PM,72.545,,,,
274,08/13/18,04:30:00 PM,70.824,,,,
275,08/13/18,05:00:00 PM,70.308,,,,
276,08/13/18,05:30:00 PM,69.449,,,,
277,08/13/18,06:00:00 PM,68.763,,,,
278,08/13/18,06:30:00 PM,68.763,,,,
279,08/13/18,07:00:00 PM,68.077,,,,
280,08/13/18,07:30:00 PM,66.708,,,,
281,08/13/18,08:00:00 PM,66.022,,,,
282,08/13/18,08:30:00 PM,65.680,,,,
283,08/13/18,09:00:00 PM,64.996,,,,
284,08/13/18,09:30:00 PM,64.481,,,,
285,08/13/18,10:00:00 PM,64.310,,,,
286,08/13/18,10:30:00 PM,64.481,,,,
287,08/13/18,11:00:00 PM,64.139,,,,
288,08/13/18,11:30:00 PM,64.481,,,,
289,08/14/18,12:00:00 AM,65.338,,,,
290,08/14/18,12:30:00 AM,67.050,,,,
291,08/14/18,01:00:00 AM,68.421,,,,
292,08/14/18,01:30:00 AM,68.763,,,,
293,08/14/18,02:00:00 AM,68.934,,,,
294,08/14/18,02:30:00 AM,69.964,,,,
295,08/14/18,03:00:00 AM,70.651,,,,
296,08/14/18,03:30:00 AM,72.372,,,,
297,08/14/18,04:00:00 AM,72.718,,,,
298,08/14/18,04:30:00 AM,72.891,,,,
299,08/14/18,05:00:00 AM,72.891,,,,
300,08/14/18,05:30:00 AM,72.891,,,,
301,08/14/18,06:00:00 AM,72.545,,,,
302,08/14/18,06:30:00 AM,72.718,,,,
303,08/14/18,07:00:00 AM,72.545,,,,
304,08/14/18,07:30:00 AM,72.718,,,,
305,08/14/18,08:00:00 AM,72.718,,,,
306,08/14/18,08:30:00 AM,72.545,,,,
307,08/14/18,09:00:00 AM,72.718,,,,
308,08/14/18,09:30:00 AM,72.891,,,,
309,08/14/18,10:00:00 AM,73.062,,,,
310,08/14/18,10:30:00 AM,72.891,,,,
311,08/14/18,11:00:00 AM,73.062,,,,
312,08/14/18,11:30:00 AM,72.028,,,,
313,08/14/18,12:00:00 PM,69.449,,,,
314,08/14/18,12:30:00 PM,71.512,,,,
315,08/14/18,01:00:00 PM,72.718,,,,
